school_id,record_date,week_number,school_name,type,plan,economy_level,number_students,tuition_rank,school_level,decision_maker_role,geographical_region,tenure_weeks,contract_remaining_weeks,contract_type,recent_contract_change,renewal_count,payment_delay,payment_frequency,recent_price_change,price_sensitivity,discount_applied,active_users_percentage,weekly_active_users,usage_trend,feature_adoption_rate,critical_feature_usage,peak_usage_day,session_duration_avg,session_frequency,idle_user_percentage,usage_consistency,number_messages_to_support,complain_level,support_response_time,support_ticket_trend,tech_savy_level,number_complaints_with_ceo,support_ticket_categories,sentiment,nps_score,nps_trend,sentiment_trend,feedback_participation,positive_feedback_ratio,feature_satisfaction,training_satisfaction,bugs_ratio,ratio_usability,error_rate,page_load_time,historic_complain_ratio,critical_bug_count,workflow_completion_rate,ratio_feature_requests,feature_request_fulfillment,days_since_feature_update,alignment_with_roadmap,competitor_feature_mentions,days_since_admin_login,stakeholder_engagement,training_completion_rate,days_since_cs_contact,meeting_attendance_rate,proactive_contact_ratio,week_of_year,academic_period,days_to_break,budget_cycle_position,is_renewal_period,churn_risk_score,usage_to_complaint_ratio,engagement_trend,health_score,relative_performance,roi_indicator,feature_value_ratio,churned,churn_reason
54,2024-11-16,46,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,123,3,multi-year,0,1,0,monthly,0.0,0.55,1,30.8,120,0.07,51.6,0,3,27,5.1,69.2,0.47,0,0.17,19.7,0.03,0.77,0,login,0.67,6,-0.8,0.09,29.0,0.74,3,3,0.03,0.09,2.5,1984,0.13,0,91.0,0.16,0.1,78,0.99,0,11,0.36,0.6,7,0.63,0.78,46,fall term start,25,allocated,1,0.41,1.62,-0.01,1.33,0.79,0.57,0.43,0,
54,2024-11-23,47,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,124,2,multi-year,0,1,0,annually,0.0,0.55,1,27.7,108,-0.06,51.6,0,5,29,1.6,72.2,0.49,1,0.17,19.6,-0.12,0.77,0,feature,0.7,7,-0.2,-0.03,43.0,0.8,3,3,0.03,0.18,2.5,1921,0.17,0,87.0,0.04,0.17,13,0.79,0,4,0.37,0.93,21,0.75,0.55,47,fall term start,37,planning,1,0.41,1.66,-0.07,1.33,0.59,0.42,0.72,0,
54,2024-11-30,48,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,125,1,multi-year,0,1,0,quarterly,0.0,0.55,1,24.7,97,0.04,51.6,0,3,27,9.8,75.2,0.22,1,0.19,16.8,0.19,0.77,0,login,0.68,6,-0.6,-0.09,13.0,0.61,3,3,0.03,0.29,2.5,930,0.26,0,87.0,0.0,0.27,2,0.23,0,8,0.67,0.6,7,0.75,0.3,48,fall term start,83,planning,1,0.42,1.48,0.1,1.3,0.49,0.31,0.38,0,
54,2024-12-07,49,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,126,104,multi-year,0,1,0,annually,0.0,0.55,0,25.7,100,0.07,51.6,1,2,27,9.6,74.2,0.48,1,0.21,2.8,0.1,0.77,0,login,0.66,6,-0.8,-0.01,28.0,0.6,3,3,0.03,0.13,2.5,735,0.14,0,81.0,0.0,0.49,29,0.03,0,13,0.73,0.65,12,0.99,0.27,49,fall mid-term,80,planning,0,0.43,1.57,-0.06,1.29,0.93,0.29,0.63,0,
54,2024-12-14,50,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,127,103,multi-year,0,1,0,annually,0.0,0.55,0,25.7,100,-0.03,51.6,0,2,27,8.8,74.2,0.45,0,0.2,18.4,-0.11,0.77,0,billing,0.64,6,0.2,-0.04,32.0,0.72,3,3,0.03,0.17,2.5,1329,0.28,0,71.0,0.03,0.29,76,0.75,0,8,0.61,0.6,3,0.61,0.22,50,fall mid-term,95,planning,0,0.44,1.6,-0.01,1.29,0.56,0.65,0.51,0,
54,2024-12-21,51,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,128,102,multi-year,0,1,0,annually,0.0,0.55,0,28.7,112,-0.01,51.6,0,4,26,6.2,71.2,0.2,0,0.21,12.6,-0.16,0.77,0,bug,0.65,6,0.1,0.06,27.0,0.47,3,3,0.03,0.21,2.5,1749,0.12,0,63.0,0.18,0.32,7,0.34,0,14,0.42,0.55,12,0.99,0.21,51,fall mid-term,85,allocated,0,0.43,1.62,-0.06,1.29,0.93,0.86,0.42,0,
54,2024-12-28,52,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,129,101,multi-year,0,1,0,annually,0.0,0.55,1,25.7,100,0.1,51.6,0,5,28,9.8,74.2,0.28,1,0.19,2.5,-0.18,0.77,0,usability,0.69,6,-0.7,-0.06,10.0,0.76,3,3,0.03,0.15,2.5,580,0.12,0,81.0,0.08,0.33,1,0.57,2,14,0.45,0.67,2,0.74,0.73,52,fall mid-term,73,allocated,0,0.42,1.98,-0.09,1.31,0.65,0.4,0.75,0,
54,2025-01-04,1,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,130,100,multi-year,0,1,0,annually,0.0,0.55,0,29.7,116,0.09,51.6,0,2,26,7.2,70.2,0.26,3,0.18,21.7,-0.01,0.77,0,usability,0.66,6,-0.9,-0.09,44.0,0.63,3,3,0.03,0.15,2.5,568,0.07,0,95.0,0.0,0.06,37,0.22,0,14,0.44,0.74,17,0.71,0.35,1,winter term start,87,allocated,0,0.42,2.35,-0.09,1.32,0.15,0.66,0.9,0,
54,2025-01-11,2,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,131,99,multi-year,0,1,0,annually,0.0,0.55,0,29.7,116,0.09,51.6,0,1,29,9.4,70.2,0.26,6,0.2,21.2,0.08,0.77,0,bug,0.63,6,-0.6,-0.05,23.0,0.54,3,3,0.03,0.18,2.5,1616,0.1,0,64.0,0.1,0.31,13,0.77,0,13,0.36,0.77,8,0.68,0.3,2,winter term start,114,allocated,0,0.43,2.39,-0.02,1.29,0.4,0.8,0.8,0,
54,2025-01-18,3,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,132,98,multi-year,0,1,0,monthly,0.0,0.55,1,28.7,112,-0.08,51.6,0,1,26,5.6,71.2,0.28,5,0.18,16.5,0.09,0.77,0,bug,0.64,6,-0.2,-0.07,20.0,0.66,3,3,0.03,0.16,2.5,1430,0.23,0,90.0,0.12,0.26,11,0.27,0,14,0.3,0.52,7,0.73,0.44,3,winter term start,32,planning,0,0.42,3.02,-0.1,1.3,0.75,0.38,0.47,0,
54,2025-01-25,4,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,133,97,multi-year,0,1,0,quarterly,0.0,0.55,0,31.7,124,-0.06,51.6,0,1,29,3.8,68.3,0.19,5,0.18,5.6,0.18,0.77,0,login,0.66,6,0.4,0.09,39.0,0.69,3,3,0.03,0.01,2.5,1727,0.21,0,89.0,0.2,0.1,47,0.54,0,12,0.47,0.91,9,0.97,0.78,4,winter term start,54,depleted,0,0.41,3.38,0.04,1.32,0.65,0.59,0.55,0,
54,2025-02-01,5,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,134,96,multi-year,0,1,0,quarterly,0.0,0.55,0,30.7,120,0.09,51.6,0,1,29,2.3,69.3,0.21,9,0.17,12.6,-0.12,0.77,0,usability,0.64,6,-0.7,-0.1,41.0,0.48,3,3,0.03,0.14,2.5,1257,0.03,0,81.0,0.16,0.48,3,0.2,0,11,0.82,0.94,0,0.83,0.62,5,winter term start,92,depleted,0,0.42,3.62,0.07,1.32,0.87,0.69,0.77,0,
54,2025-02-08,6,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,135,95,multi-year,0,1,0,quarterly,0.0,0.55,0,30.7,120,0.03,51.6,0,3,31,9.4,69.3,0.27,7,0.2,5.4,-0.18,0.77,0,login,0.59,5,-0.6,0.03,33.0,0.63,2,2,0.03,0.27,2.5,1591,0.04,0,64.0,0.19,0.01,74,0.79,0,3,0.3,0.57,17,0.95,0.7,6,winter mid-term,17,depleted,0,0.44,2.96,-0.01,1.28,0.59,0.26,0.38,0,
54,2025-02-15,7,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,136,94,multi-year,0,1,0,quarterly,0.0,0.55,0,32.7,128,0.01,51.6,0,5,32,9.2,67.2,0.25,7,0.18,21.3,-0.11,0.77,0,feature,0.57,5,-0.4,0.0,43.0,0.6,2,2,0.03,0.08,2.5,717,0.22,0,72.0,0.01,0.31,48,0.57,0,14,0.77,0.87,17,0.97,0.29,7,winter mid-term,97,depleted,0,0.44,3.27,0.05,1.29,0.88,0.75,0.86,0,
54,2025-02-22,8,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,137,93,multi-year,0,1,0,quarterly,0.0,0.55,0,35.7,140,-0.07,51.6,1,2,35,6.1,64.2,0.14,8,0.19,23.7,0.11,0.77,0,billing,0.54,5,0.2,0.08,40.0,0.45,2,2,0.03,0.27,2.5,1760,0.12,0,64.0,0.06,0.31,36,0.89,1,13,0.57,0.6,12,0.65,0.47,8,winter mid-term,116,planning,0,0.44,3.26,-0.02,1.28,0.93,0.63,0.52,0,
54,2025-03-01,9,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,138,92,multi-year,0,1,0,quarterly,0.0,0.55,0,38.7,151,-0.08,51.6,1,3,33,5.9,61.3,0.24,9,0.19,16.6,0.11,0.77,0,feature,0.5,4,0.4,0.1,43.0,0.5,2,2,0.03,0.03,2.5,1768,0.07,0,87.0,0.14,0.41,45,0.18,0,2,0.73,0.8,14,0.82,0.3,9,winter mid-term,5,allocated,0,0.45,3.26,0.02,1.27,0.41,0.64,0.84,0,
54,2025-03-08,10,School 54,public,starter,low resource,1960,medium,higher-ed,Superintendent,West,139,91,multi-year,0,1,0,annually,0.0,0.55,0,40.8,159,0.03,51.6,0,1,34,5.3,59.2,0.2,7,0.21,22.9,-0.17,0.77,0,usability,0.5,4,0.1,0.1,43.0,0.56,2,2,0.03,0.21,2.5,509,0.02,0,86.0,0.13,0.17,44,0.3,0,9,0.77,0.82,8,0.9,0.63,10,winter mid-term,37,planning,0,0.45,3.01,-0.04,1.27,0.99,0.45,0.54,0,
55,2024-08-17,33,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,62,17,monthly,0,15,0,monthly,0.0,0.69,1,78.0,347,0.03,34.6,0,2,40,8.5,22.0,0.21,9,0.01,15.7,0.06,0.54,0,billing,0.85,8,0.4,-0.01,30.0,0.83,4,4,0.01,0.14,1.4,1890,0.26,0,91.0,0.18,0.22,7,0.65,0,8,0.31,0.79,19,0.9,0.22,33,spring mid-term,43,depleted,0,0.23,30.23,-0.02,1.61,0.66,0.3,0.43,0,
55,2024-08-24,34,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,63,16,monthly,0,15,0,monthly,0.0,0.69,0,80.0,356,-0.05,34.6,1,2,40,5.4,20.0,0.4,8,0.0,14.4,0.16,0.54,0,usability,0.82,8,-0.2,0.01,14.0,0.8,4,4,0.01,0.25,1.4,1453,0.03,0,67.0,0.15,0.42,64,0.35,0,8,0.7,0.86,5,0.89,0.37,34,spring mid-term,42,depleted,0,0.23,51.16,0.08,1.61,0.06,0.87,0.34,0,
55,2024-08-31,35,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,64,15,monthly,0,16,0,monthly,0.0,0.69,1,80.0,356,-0.01,34.6,0,1,37,9.8,20.0,0.45,9,0.0,9.1,0.07,0.54,0,feature,0.79,7,0.5,0.03,15.0,0.65,3,3,0.01,0.07,1.4,1477,0.13,0,85.0,0.03,0.15,79,0.39,0,9,0.58,0.51,20,0.69,0.34,35,spring mid-term,10,allocated,0,0.24,56.16,-0.07,1.6,0.7,0.81,0.73,0,
55,2024-09-07,36,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,65,14,monthly,0,16,0,monthly,0.0,0.69,0,80.0,356,-0.07,34.6,1,1,35,1.6,20.0,0.43,11,0.03,20.2,-0.02,0.54,0,usability,0.79,7,0.5,-0.0,40.0,0.72,3,3,0.01,0.05,1.4,1272,0.24,0,62.0,0.05,0.46,76,0.7,0,14,0.66,0.59,17,0.84,0.41,36,spring exams,20,depleted,0,0.25,18.05,-0.04,1.58,0.38,0.38,0.86,0,
55,2024-09-14,37,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,66,13,monthly,0,16,0,monthly,0.0,0.69,0,75.0,334,0.0,34.6,1,2,32,8.2,25.0,0.19,17,0.06,22.2,0.12,0.54,0,feature,0.75,7,0.2,0.1,49.0,0.84,3,3,0.01,0.22,1.4,1339,0.13,0,72.0,0.14,0.22,84,0.04,2,14,0.35,0.73,1,0.57,0.24,37,spring exams,20,depleted,0,0.28,11.86,-0.05,1.54,0.19,0.22,0.62,0,
55,2024-09-21,38,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,67,12,monthly,0,16,0,monthly,0.0,0.69,0,76.0,338,0.07,34.6,0,1,31,4.7,24.0,0.3,24,0.11,2.3,-0.09,0.54,0,bug,0.72,7,-0.9,-0.05,43.0,0.69,3,3,0.01,0.12,1.4,1830,0.16,0,81.0,0.1,0.0,81,0.15,0,13,0.36,0.42,18,0.76,0.41,38,spring exams,70,planning,0,0.3,8.33,-0.08,1.5,0.42,0.72,0.71,0,
55,2024-09-28,39,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,68,11,monthly,0,17,0,monthly,0.0,0.69,0,80.0,356,0.03,34.6,0,3,32,3.4,20.0,0.43,34,0.15,9.2,0.1,0.54,0,login,0.71,7,0.3,-0.06,26.0,0.55,3,3,0.01,0.15,1.4,530,0.25,0,82.0,0.19,0.22,29,0.15,0,13,0.61,0.57,6,0.5,0.59,39,spring exams,20,allocated,0,0.31,6.25,-0.06,1.49,0.19,0.62,0.63,0,
55,2024-10-05,40,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,69,10,monthly,0,17,0,monthly,0.0,0.69,1,81.0,360,-0.04,34.6,1,4,30,5.1,19.0,0.25,46,0.23,13.3,-0.1,0.54,0,bug,0.76,7,0.6,0.01,49.0,0.86,3,3,0.01,0.14,1.4,609,0.2,0,79.0,0.18,0.45,24,0.7,0,2,0.46,0.89,9,0.86,0.52,40,spring exams,94,depleted,0,0.32,4.17,0.09,1.47,0.52,0.37,0.44,0,
55,2024-10-12,41,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,70,9,monthly,0,17,0,monthly,0.0,0.69,1,81.0,360,0.07,34.6,1,2,33,3.9,19.0,0.47,22,0.22,18.7,-0.04,0.54,0,bug,0.74,7,0.6,-0.07,15.0,0.8,3,3,0.01,0.28,1.4,1502,0.18,0,75.0,0.16,0.17,24,0.57,3,10,0.7,0.51,4,0.9,0.32,41,summer break,95,allocated,0,0.32,3.17,0.07,1.47,0.27,0.71,0.41,0,
55,2024-10-19,42,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,71,8,monthly,0,17,0,monthly,0.0,0.69,0,84.0,374,-0.08,34.6,0,3,30,5.8,16.0,0.3,11,0.21,11.8,0.05,0.54,0,usability,0.71,7,-0.9,0.02,33.0,0.61,3,3,0.01,0.19,1.4,1077,0.17,0,66.0,0.14,0.44,8,0.62,1,1,0.58,0.6,7,0.59,0.57,42,summer break,64,depleted,0,0.32,2.41,0.02,1.47,0.57,0.86,0.85,0,
55,2024-10-26,43,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,72,7,monthly,0,18,0,monthly,0.07,0.69,0,86.0,383,-0.07,34.6,1,2,27,5.2,14.0,0.48,6,0.22,15.8,-0.01,0.54,0,billing,0.73,7,0.0,0.08,24.0,0.75,3,3,0.01,0.29,1.4,814,0.2,0,81.0,0.19,0.19,72,0.08,0,8,0.37,0.88,11,0.72,0.51,43,summer break,110,allocated,1,0.31,1.49,-0.04,1.48,0.98,0.52,0.89,0,
55,2024-11-02,44,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,73,6,monthly,0,18,0,monthly,0.0,0.69,0,89.0,396,0.06,34.6,0,3,29,4.8,11.0,0.35,3,0.24,18.4,-0.04,0.54,0,login,0.76,7,-0.2,0.07,42.0,0.76,3,3,0.01,0.08,1.4,1302,0.28,0,74.0,0.13,0.1,62,0.21,0,7,0.75,0.72,1,0.89,0.51,44,summer break,64,planning,1,0.31,0.82,0.06,1.49,0.43,0.8,0.87,0,
55,2024-11-09,45,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,74,5,monthly,0,18,0,monthly,0.0,0.69,1,84.0,374,-0.1,34.6,0,5,27,1.7,16.0,0.42,1,0.26,12.5,-0.04,0.54,0,bug,0.76,7,-0.7,0.05,42.0,0.74,3,3,0.01,0.11,1.4,857,0.02,0,77.0,0.14,0.22,56,0.23,1,7,0.89,0.53,18,0.66,0.24,45,fall term start,51,depleted,1,0.32,0.88,0.05,1.47,0.64,0.43,0.65,0,
55,2024-11-16,46,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,75,4,monthly,0,18,0,monthly,0.0,0.69,1,86.0,383,-0.05,34.6,1,4,28,9.7,14.0,0.34,1,0.27,18.4,0.09,0.54,0,feature,0.74,7,0.9,0.01,41.0,0.67,3,3,0.01,0.3,1.4,754,0.06,0,94.0,0.15,0.47,5,0.46,1,14,0.6,0.74,2,0.98,0.5,46,fall term start,120,depleted,1,0.33,0.97,0.07,1.46,0.79,0.68,0.8,0,
55,2024-11-23,47,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,76,3,monthly,0,19,0,monthly,0.0,0.69,1,89.0,396,0.02,34.6,1,1,30,5.3,11.0,0.4,1,0.25,15.7,-0.02,0.54,0,feature,0.73,7,-0.8,0.07,13.0,0.52,3,3,0.01,0.12,1.4,1167,0.29,0,64.0,0.14,0.11,64,0.72,0,4,0.88,0.45,18,0.75,0.72,47,fall term start,49,planning,1,0.32,0.98,-0.08,1.48,0.96,0.53,0.77,0,
55,2024-11-30,48,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,77,2,monthly,0,19,0,monthly,0.0,0.69,0,92.0,409,0.06,34.6,1,4,28,3.8,8.0,0.41,0,0.28,12.2,0.07,0.54,0,bug,0.72,7,-0.9,0.03,12.0,0.69,3,3,0.01,0.23,1.4,1238,0.19,0,71.0,0.04,0.46,69,0.03,0,5,0.56,0.88,1,0.99,0.48,48,fall term start,55,allocated,1,0.32,0.93,0.06,1.47,0.29,0.22,0.85,0,
55,2024-12-07,49,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,78,1,monthly,0,19,1,monthly,0.0,0.69,0,97.0,432,-0.07,34.6,1,3,28,4.5,3.0,0.26,2,0.29,1.5,0.2,0.54,0,usability,0.76,7,0.1,-0.08,24.0,0.74,3,3,0.01,0.07,1.4,574,0.17,0,86.0,0.08,0.23,32,0.92,1,1,0.67,0.94,6,0.99,0.59,49,fall mid-term,100,allocated,1,0.3,1.06,0.01,1.49,0.28,0.38,0.41,0,
55,2024-12-14,50,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,79,4,monthly,0,19,0,monthly,0.0,0.69,0,98.0,436,-0.06,34.6,0,3,27,9.4,2.0,0.31,4,0.28,15.9,-0.1,0.54,0,feature,0.81,8,-0.8,0.06,42.0,0.94,4,4,0.01,0.22,1.4,1859,0.12,0,67.0,0.16,0.37,12,0.77,0,10,0.71,0.49,17,0.97,0.48,50,fall mid-term,81,planning,1,0.28,1.14,-0.0,1.52,0.81,0.49,0.65,0,
55,2024-12-21,51,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,80,3,monthly,0,20,1,monthly,0.0,0.69,0,95.0,423,0.08,34.6,1,1,26,1.9,5.0,0.17,2,0.29,12.2,-0.17,0.54,0,bug,0.85,8,0.1,-0.09,49.0,0.96,4,4,0.01,0.22,1.4,1966,0.28,0,74.0,0.14,0.19,18,0.31,1,12,0.37,0.68,15,0.58,0.32,51,fall mid-term,88,planning,1,0.28,1.06,-0.02,1.52,0.75,0.31,0.6,0,
55,2024-12-28,52,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,81,2,monthly,0,20,0,monthly,0.0,0.69,1,97.0,432,0.04,34.6,0,2,25,5.8,3.0,0.11,1,0.29,6.3,-0.13,0.54,0,usability,0.85,8,0.8,0.02,21.0,0.84,4,4,0.01,0.23,1.4,946,0.24,0,73.0,0.2,0.09,57,0.16,0,1,0.66,0.78,4,0.65,0.2,52,fall mid-term,41,planning,1,0.28,1.16,0.04,1.53,0.21,0.65,0.47,0,
55,2025-01-04,1,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,82,1,monthly,0,20,0,monthly,0.0,0.69,0,98.0,436,-0.09,34.6,0,4,24,9.3,2.0,0.44,1,0.3,19.4,-0.07,0.54,0,billing,0.9,9,0.1,0.04,25.0,1.0,4,4,0.01,0.02,1.4,1667,0.27,0,62.0,0.06,0.12,23,0.62,2,0,0.37,0.91,21,0.97,0.46,1,winter term start,62,planning,1,0.26,1.27,0.04,1.55,0.41,0.27,0.73,0,
55,2025-01-11,2,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,83,0,monthly,0,20,0,monthly,0.0,0.69,0,98.0,436,0.04,34.6,1,4,22,4.2,2.0,0.5,0,0.29,17.7,0.05,0.54,0,bug,0.85,8,-0.3,-0.05,41.0,1.0,4,4,0.01,0.05,1.4,934,0.3,0,81.0,0.12,0.46,22,0.62,2,9,0.9,0.67,0,0.59,0.59,2,winter term start,90,depleted,1,0.28,1.63,-0.01,1.53,0.69,0.57,0.43,0,
55,2025-01-18,3,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,84,4,monthly,0,21,0,monthly,0.0,0.69,1,98.0,436,0.05,34.6,0,4,22,5.7,2.0,0.22,1,0.3,9.4,-0.16,0.54,0,usability,0.88,8,0.6,0.03,21.0,0.67,4,4,0.01,0.19,1.4,900,0.21,0,88.0,0.07,0.35,43,0.77,3,2,0.43,0.51,17,0.85,0.6,3,winter term start,14,planning,1,0.27,1.7,0.1,1.54,0.03,0.64,0.86,0,
55,2025-01-25,4,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,85,3,monthly,0,21,0,monthly,0.0,0.69,0,94.0,418,0.09,34.6,0,5,19,3.2,6.0,0.42,2,0.29,8.1,0.16,0.54,0,usability,0.91,9,-0.5,0.04,43.0,0.76,4,4,0.01,0.25,1.4,1728,0.07,0,72.0,0.2,0.5,63,0.71,0,9,0.47,0.65,1,0.68,0.21,4,winter term start,101,planning,1,0.27,1.82,0.07,1.54,0.15,0.65,0.57,0,
55,2025-02-01,5,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,86,2,monthly,0,21,0,monthly,0.0,0.69,0,98.0,436,0.1,34.6,0,4,20,6.7,2.0,0.5,5,0.32,7.3,-0.03,0.54,0,feature,0.92,9,0.0,0.1,45.0,0.96,4,4,0.01,0.03,1.4,803,0.13,0,66.0,0.2,0.04,10,0.34,0,9,0.31,0.42,4,0.69,0.25,5,winter term start,116,allocated,1,0.26,1.92,-0.05,1.54,0.83,0.69,0.45,0,
55,2025-02-08,6,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,87,1,monthly,0,21,0,monthly,0.0,0.69,1,99.0,440,-0.0,34.6,1,1,19,4.1,1.0,0.49,5,0.32,9.4,0.1,0.54,0,billing,0.9,9,0.7,0.04,38.0,0.85,4,4,0.01,0.0,1.4,1431,0.16,0,93.0,0.13,0.28,62,0.09,0,10,0.31,0.94,6,0.54,0.65,6,winter mid-term,17,allocated,1,0.27,1.8,0.02,1.54,0.82,0.85,0.41,0,
55,2025-02-15,7,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,88,0,monthly,0,22,0,monthly,0.0,0.69,0,98.0,436,-0.06,34.6,1,2,19,2.5,2.0,0.37,5,0.3,6.8,0.09,0.54,0,feature,0.91,9,0.1,0.06,20.0,1.06,4,4,0.01,0.1,1.4,1564,0.04,0,88.0,0.04,0.18,79,0.88,0,10,0.62,0.81,5,0.61,0.37,7,winter mid-term,102,planning,1,0.26,1.82,0.01,1.55,0.27,0.9,0.43,0,
55,2025-02-22,8,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,89,4,monthly,0,22,0,monthly,0.0,0.69,0,100.0,445,0.08,34.6,0,2,21,8.9,0.0,0.29,4,0.31,15.5,0.08,0.54,0,usability,0.88,8,-0.9,0.08,30.0,1.06,4,4,0.01,0.29,1.4,1071,0.18,0,95.0,0.13,0.05,25,0.9,0,0,0.87,0.47,5,0.81,0.33,8,winter mid-term,57,depleted,1,0.27,1.67,-0.01,1.54,0.84,0.78,0.39,0,
55,2025-03-01,9,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,90,3,monthly,0,22,0,monthly,0.0,0.69,1,97.0,431,0.07,34.6,1,3,19,2.9,3.0,0.15,2,0.32,1.1,-0.08,0.54,0,bug,0.91,9,-0.2,0.03,18.0,0.66,4,4,0.01,0.03,1.4,1422,0.27,0,88.0,0.13,0.16,3,0.86,0,4,0.35,0.82,19,0.88,0.4,9,winter mid-term,44,allocated,1,0.27,1.53,-0.01,1.54,0.44,0.72,0.74,0,
55,2025-03-08,10,School 55,private,starter,low resource,2226,high,k-12,Teacher Lead,West,91,2,monthly,0,22,0,monthly,0.0,0.69,1,95.0,422,-0.04,34.6,1,5,22,6.4,5.0,0.25,0,0.29,22.4,0.14,0.54,0,usability,0.87,8,0.2,0.02,14.0,1.02,4,4,0.01,0.01,1.4,623,0.14,0,87.0,0.15,0.02,33,0.02,0,2,0.71,0.78,4,0.6,0.79,10,winter mid-term,94,allocated,1,0.28,1.65,-0.04,1.53,0.32,0.86,0.56,0,
56,2024-08-17,33,School 56,private,premium,medium resource,1772,medium,middle,Teacher Lead,Southwest,122,36,annual,0,2,0,annually,0.0,0.23,0,33.4,118,-0.1,25.5,1,1,17,7.9,66.6,0.27,2,0.07,21.9,-0.01,0.49,0,login,0.65,6,0.8,0.05,38.0,0.77,3,3,0.04,0.13,4.1,1654,0.08,0,72.0,0.11,0.02,25,0.24,0,2,0.67,0.52,13,0.94,0.23,33,spring mid-term,68,allocated,0,0.34,3.55,0.07,1.3,0.04,0.4,0.6,0,
56,2024-08-24,34,School 56,private,premium,medium resource,1772,medium,middle,Teacher Lead,Southwest,123,35,annual,0,2,0,quarterly,0.0,0.23,1,25.9,91,0.06,25.5,1,4,16,7.8,74.1,0.13,0,0.1,9.0,0.17,0.49,0,billing,0.61,6,-1.0,0.06,24.0,0.51,3,3,0.04,0.25,4.1,1951,0.15,0,73.0,0.1,0.22,34,0.8,0,1,0.71,0.59,18,0.6,0.33,34,spring mid-term,66,allocated,0,0.38,2.18,0.03,1.24,0.59,0.28,0.35,0,
56,2024-08-31,35,School 56,private,premium,medium resource,1772,medium,middle,Teacher Lead,Southwest,124,34,annual,0,2,0,quarterly,0.0,0.23,0,25.4,89,0.05,25.5,0,3,14,5.8,74.6,0.5,0,0.18,11.2,0.11,0.49,0,login,0.5,5,-0.8,-0.01,17.0,0.48,2,2,0.04,0.03,4.1,588,0.08,0,76.0,0.18,0.27,60,0.54,0,9,0.79,0.64,9,0.99,0.26,35,spring mid-term,78,allocated,0,0.43,1.02,-0.05,1.16,0.47,0.24,0.81,0,
56,2024-09-07,36,School 56,private,premium,medium resource,1772,medium,middle,Teacher Lead,Southwest,125,33,annual,0,2,0,monthly,0.0,0.23,0,19.9,70,0.01,25.5,0,5,16,7.4,80.1,0.38,0,0.31,6.5,0.03,0.49,0,bug,0.4,4,0.4,0.0,50.0,0.48,2,2,0.04,0.11,4.1,1336,0.17,0,79.0,0.17,0.16,33,0.57,3,10,0.84,0.41,15,0.93,0.54,36,spring exams,82,allocated,0,0.51,0.49,0.01,1.04,0.85,0.35,0.89,1,Technical issues
